"id","lnw","exper","ged","postexp","black","hispanic","hgc","hgc.9","uerate","ue.7","ue.centert1","ue.mean","ue.person.cen","ue1"
419,1.66,6.375,1,5.918,0,0,9,0,4.495,-2.505,-5.505,5.684375,-1.189375,10
419,1.896,7.02,1,6.563,0,0,9,0,4.595,-2.405,-5.405,5.684375,-1.089375,10
419,2.04,7.935,1,7.478,0,0,9,0,7.1,0.0999999999999996,-2.9,5.684375,1.415625,10
470,1.932,2.048,0,0,0,0,11,2,9.4,2.4,0,8.44214285714286,0.957857142857144,9.4
470,1.84,3.106,0,0,0,0,11,2,8.6,1.6,-0.8,8.44214285714286,0.157857142857143,9.4
470,1.565,4.222,0,0,0,0,11,2,8,1,-1.4,8.44214285714286,-0.442142857142857,9.4
470,1.931,5.504,0,0,0,0,11,2,8.3,1.3,-1.1,8.44214285714286,-0.142142857142856,9.4
470,1.842,6.658,0,0,0,0,11,2,6.795,-0.205,-2.605,8.44214285714286,-1.64714285714286,9.4
470,1.946,7.658,0,0,0,0,11,2,7.3,0.3,-2.1,8.44214285714286,-1.14214285714286,9.4
470,2.055,7.698,0,0,0,0,11,2,10.7,3.7,1.3,8.44214285714286,2.25785714285714,9.4
477,1.455,0.075,1,0,0,0,8,-1,12.2,5.2,0,8.911875,3.288125,12.2
477,1.418,0.736,1,0.661,0,0,8,-1,9.4,2.4,-2.8,8.911875,0.488125,12.2
477,1.566,1.339,1,1.264,0,0,8,-1,8.6,1.6,-3.6,8.911875,-0.311875000000001,12.2
477,1.644,2.104,1,2.029,0,0,8,-1,8,1,-4.2,8.911875,-0.911875,12.2
477,1.803,3.122,1,3.047,0,0,8,-1,8.3,1.3,-3.9,8.911875,-0.611875,12.2
477,2.124,4.122,1,4.047,0,0,8,-1,6.795,-0.205,-5.405,8.911875,-2.116875,12.2
477,1.946,4.789,1,4.714,0,0,8,-1,7.3,0.3,-4.9,8.911875,-1.611875,12.2
477,2.165,5.847,1,5.772,0,0,8,-1,10.7,3.7,-1.5,8.911875,1.788125,12.2
517,1.532,0.12,0,0,1,0,9,0,17.4,10.4,0,12.5991666666667,4.80083333333333,17.4
517,1.491,0.624,0,0,1,0,9,0,17.1,10.1,-0.299999999999997,12.5991666666667,4.50083333333333,17.4
517,2.05,1.759,0,0,1,0,9,0,9.4,2.4,-8,12.5991666666667,-3.19916666666667,17.4
517,2.089,2.119,0,0,1,0,9,0,14.1,7.1,-3.3,12.5991666666667,1.50083333333333,17.4
517,1.697,3.204,0,0,1,0,9,0,10.8,3.8,-6.6,12.5991666666667,-1.79916666666667,17.4
517,1.555,3.324,0,0,1,0,9,0,6.795,-0.205,-10.605,12.5991666666667,-5.80416666666667,17.4
518,1.272,0.525,1,0.525,1,0,8,-1,10.7,3.7,0,10.7,0,10.7
518,1.613,1.926,1,1.926,1,0,8,-1,10.7,3.7,0,10.7,0,10.7
534,1.972,4.303,0,0,0,0,8,-1,7.3,0.3,0,6.437,0.863,7.3
534,2.25,5.399,0,0,0,0,8,-1,6.295,-0.705,-1.005,6.437,-0.142000000000000,7.3
534,2.237,5.742,0,0,0,0,8,-1,5.295,-1.705,-2.005,6.437,-1.142,7.3
534,2.398,6.838,0,0,0,0,8,-1,5.795,-1.205,-1.505,6.437,-0.642,7.3
534,2.358,7.742,0,0,0,0,8,-1,7.5,0.5,0.2,6.437,1.063,7.3
535,1.491,0.195,0,0,0,0,8,-1,11.4,4.4,0,7.665,3.735,11.4
535,1.856,0.676,0,0,0,0,8,-1,9.2,2.2,-2.2,7.665,1.535,11.4
535,2.512,1.177,0,0,0,0,8,-1,7.4,0.4,-4,7.665,-0.265000000000000,11.4
535,1.389,1.907,0,0,0,0,8,-1,8.8,1.8,-2.6,7.665,1.135,11.4
535,1.749,2.467,0,0,0,0,8,-1,7.3,0.3,-4.1,7.665,-0.365,11.4
535,2.295,3.067,0,0,0,0,8,-1,6.295,-0.705,-5.105,7.665,-1.37,11.4
535,2.507,3.142,0,0,0,0,8,-1,5.295,-1.705,-6.105,7.665,-2.37,11.4
535,2.398,3.742,0,0,0,0,8,-1,5.795,-1.205,-5.605,7.665,-1.87,11.4
535,2.525,3.962,0,0,0,0,8,-1,7.5,0.5,-3.9,7.665,-0.165,11.4
537,1.919,0.215,0,0,0,0,8,-1,6.437,-0.563,0,6.437,0,6.437
537,1.418,0.245,0,0,0,0,8,-1,6.437,-0.563,0,6.437,0,6.437
537,1.418,0.263,0,0,0,0,8,-1,6.437,-0.563,0,6.437,0,6.437
537,1.278,1.283,0,0,0,0,8,-1,7.3,0.3,0.863,6.437,0.863,6.437
537,1.707,2.745,0,0,0,0,8,-1,6.295,-0.705,-0.142000000000000,6.437,-0.142000000000000,6.437
537,1.842,3.764,0,0,0,0,8,-1,5.495,-1.505,-0.942,6.437,-0.942,6.437
537,1.792,4.725,0,0,0,0,8,-1,5.595,-1.405,-0.842,6.437,-0.842,6.437
537,1.906,5.706,0,0,0,0,8,-1,7.5,0.5,1.063,6.437,1.063,6.437
540,2.126,0.953,1,0.953,0,0,10,1,7.6,0.6,0,7.315,0.285,7.6
540,2.309,2.318,1,2.318,0,0,10,1,7.3,0.3,-0.3,7.315,-0.0149999999999997,7.6
540,1.797,3.238,1,3.238,0,0,10,1,8.5,1.5,0.9,7.315,1.185,7.6
540,2.15,4.123,1,4.123,0,0,10,1,7.2,0.2,-0.399999999999999,7.315,-0.114999999999999,7.6
540,1.946,5.2,1,5.2,0,0,10,1,6.495,-0.505,-1.105,7.315,-0.82,7.6
540,1.9,6.123,1,6.123,0,0,10,1,6.795,-0.205,-0.805,7.315,-0.52,7.6
541,1.914,1.24,0,0,0,0,10,1,7.3,0.3,0,7.3,0,7.3
541,2.195,2.432,0,0,0,0,10,1,7.3,0.3,0,7.3,0,7.3
541,2.086,3.432,0,0,0,0,10,1,7.3,0.3,0,7.3,0,7.3
592,1.742,0.873,0,0,0,0,10,1,11.2,4.2,0,10.37,0.83,11.2
592,1.892,1.796,0,0,0,0,10,1,13.4,6.4,2.2,10.37,3.03,11.2
592,1.999,2.834,0,0,0,0,10,1,10.6,3.6,-0.6,10.37,0.230000000000000,11.2
592,1.907,3.776,0,0,0,0,10,1,11.5,4.5,0.300000000000001,10.37,1.13,11.2
592,2.22,4.873,0,0,0,0,10,1,11.1,4.1,-0.0999999999999996,10.37,0.73,11.2
592,1.601,6.026,0,0,0,0,10,1,10.7,3.7,-0.5,10.37,0.33,11.2
592,2.058,7.373,0,0,0,0,10,1,9.9,2.9,-1.3,10.37,-0.469999999999999,11.2
592,1.874,8.199,0,0,0,0,10,1,8.3,1.3,-2.9,10.37,-2.07,11.2
592,1.617,9.296,0,0,0,0,10,1,8.3,1.3,-2.9,10.37,-2.07,11.2
592,1.823,10.161,0,0,0,0,10,1,8.7,1.7,-2.5,10.37,-1.67,11.2
594,1.502,0.585,1,0.585,1,0,9,0,8,1,0,6.63083333333333,1.36916666666667,8
594,2.26,2.085,1,2.085,1,0,9,0,7.1,0.0999999999999996,-0.9,6.63083333333333,0.469166666666666,8
594,2.37,2.854,1,2.854,1,0,9,0,6.9,-0.0999999999999996,-1.1,6.63083333333333,0.269166666666667,8
594,2.13,3.797,1,3.797,1,0,9,0,5.495,-1.505,-2.505,6.63083333333333,-1.13583333333333,8
594,1.872,5.066,1,5.066,1,0,9,0,5.595,-1.405,-2.405,6.63083333333333,-1.03583333333333,8
594,2.278,5.702,1,5.702,1,0,9,0,6.695,-0.305,-1.305,6.63083333333333,0.064166666666667,8
597,1.984,1.254,0,0,1,0,11,2,9.6,2.6,0,8.73333333333333,0.866666666666665,9.6
597,1.786,1.794,0,0,1,0,11,2,11.4,4.4,1.8,8.73333333333333,2.66666666666667,9.6
597,2.038,2.614,0,0,1,0,11,2,9.4,2.4,-0.199999999999999,8.73333333333333,0.666666666666666,9.6
597,2.168,4.114,0,0,1,0,11,2,8,1,-1.6,8.73333333333333,-0.733333333333334,9.6
597,2.128,4.674,0,0,1,0,11,2,7.1,0.0999999999999996,-2.5,8.73333333333333,-1.63333333333333,9.6
597,2.086,5.914,0,0,1,0,11,2,6.9,-0.0999999999999996,-2.7,8.73333333333333,-1.83333333333333,9.6
629,1.735,0.25,0,0,0,0,7,-2,5.095,-1.905,0,6.43272727272727,-1.33772727272727,5.095
629,1.71,2.339,0,0,0,0,7,-2,9.7,2.7,4.605,6.43272727272727,3.26727272727273,5.095
629,1.668,3.119,0,0,0,0,7,-2,10.9,3.9,5.805,6.43272727272727,4.46727272727273,5.095
629,1.533,4.081,0,0,0,0,7,-2,7.6,0.6,2.505,6.43272727272727,1.16727272727273,5.095
629,1.819,5.119,0,0,0,0,7,-2,6.695,-0.305,1.6,6.43272727272727,0.262272727272728,5.095
629,1.906,6.158,0,0,0,0,7,-2,5.795,-1.205,0.7,6.43272727272727,-0.637727272727273,5.095
629,1.932,7.158,0,0,0,0,7,-2,5.395,-1.605,0.3,6.43272727272727,-1.03772727272727,5.095
629,1.931,8.658,0,0,0,0,7,-2,5.595,-1.405,0.5,6.43272727272727,-0.837727272727273,5.095
629,1.997,9.523,0,0,0,0,7,-2,4.295,-2.705,-0.8,6.43272727272727,-2.13772727272727,5.095
629,2.184,9.868,0,0,0,0,7,-2,4.295,-2.705,-0.8,6.43272727272727,-2.13772727272727,5.095
629,1.963,10.676,0,0,0,0,7,-2,5.395,-1.605,0.3,6.43272727272727,-1.03772727272727,5.095
630,1.532,1.605,0,0,0,0,8,-1,9.7,2.7,0,6.5665,3.1335,9.7
630,1.63,2.347,0,0,0,0,8,-1,10.9,3.9,1.2,6.5665,4.3335,9.7
630,1.568,3.133,0,0,0,0,8,-1,7.6,0.6,-2.1,6.5665,1.0335,9.7
630,1.72,4.171,0,0,0,0,8,-1,6.695,-0.305,-3.005,6.5665,0.128500000000001,9.7
630,1.844,5.306,0,0,0,0,8,-1,5.795,-1.205,-3.905,6.5665,-0.7715,9.7
630,1.822,6.421,0,0,0,0,8,-1,5.395,-1.605,-4.305,6.5665,-1.1715,9.7
630,2.016,7.613,0,0,0,0,8,-1,5.595,-1.405,-4.105,6.5665,-0.9715,9.7
630,1.842,8.594,0,0,0,0,8,-1,4.295,-2.705,-5.405,6.5665,-2.2715,9.7
630,1.816,9.536,0,0,0,0,8,-1,4.295,-2.705,-5.405,6.5665,-2.2715,9.7
630,2.004,10.594,0,0,0,0,8,-1,5.395,-1.605,-4.305,6.5665,-1.1715,9.7
641,1.532,0.85,0,0,0,0,10,1,9.7,2.7,0,7.4785,2.2215,9.7
641,1.668,1.43,0,0,0,0,10,1,10.9,3.9,1.2,7.4785,3.4215,9.7
641,1.951,2.31,0,0,0,0,10,1,8.1,1.1,-1.6,7.4785,0.6215,9.7
641,2.001,3.29,0,0,0,0,10,1,8.2,1.2,-1.5,7.4785,0.7215,9.7
641,1.972,4.19,0,0,0,0,10,1,7.2,0.2,-2.5,7.4785,-0.278499999999999,9.7
641,1.788,5.325,0,0,0,0,10,1,7.4,0.4,-2.3,7.4785,-0.0784999999999991,9.7
641,2.044,6.825,0,0,0,0,10,1,7.8,0.8,-1.9,7.4785,0.321500000000000,9.7
641,1.802,7.709,0,0,0,0,10,1,5.795,-1.205,-3.905,7.4785,-1.6835,9.7
641,2.445,8.632,0,0,0,0,10,1,4.295,-2.705,-5.405,7.4785,-3.1835,9.7
641,2.318,9.517,0,0,0,0,10,1,5.395,-1.605,-4.305,7.4785,-2.0835,9.7
674,1.532,0.168,0,0,1,0,10,1,9.7,2.7,0,6.5665,3.1335,9.7
674,1.668,0.482,0,0,1,0,10,1,10.9,3.9,1.2,6.5665,4.3335,9.7
674,1.776,1.501,0,0,1,0,10,1,7.6,0.6,-2.1,6.5665,1.0335,9.7
674,1.967,2.52,0,0,1,0,10,1,6.695,-0.305,-3.005,6.5665,0.128500000000001,9.7
674,2.123,3.56,1,0,1,0,10,1,5.795,-1.205,-3.905,6.5665,-0.7715,9.7
674,1.794,4.695,1,1.135,1,0,10,1,5.395,-1.605,-4.305,6.5665,-1.1715,9.7
674,2.04,5.983,1,2.423,1,0,10,1,5.595,-1.405,-4.105,6.5665,-0.9715,9.7
674,1.815,6.593,1,3.033,1,0,10,1,4.295,-2.705,-5.405,6.5665,-2.2715,9.7
674,1.813,7.603,1,4.043,1,0,10,1,4.295,-2.705,-5.405,6.5665,-2.2715,9.7
674,1.785,8.565,1,5.005,1,0,10,1,5.395,-1.605,-4.305,6.5665,-1.1715,9.7
675,1.488,0.563,0,0,1,0,8,-1,10.9,3.9,0,6.04583333333333,4.85416666666667,10.9
675,1.502,1.203,0,0,1,0,8,-1,5.795,-1.205,-5.105,6.04583333333333,-0.250833333333333,10.9
675,1.448,2.264,0,0,1,0,8,-1,5.395,-1.605,-5.505,6.04583333333333,-0.650833333333334,10.9
675,2.075,3.224,0,0,1,0,8,-1,5.595,-1.405,-5.305,6.04583333333333,-0.450833333333334,10.9
675,1.544,3.824,0,0,1,0,8,-1,4.295,-2.705,-6.605,6.04583333333333,-1.75083333333333,10.9
675,2.022,4.564,0,0,1,0,8,-1,4.295,-2.705,-6.605,6.04583333333333,-1.75083333333333,10.9
700,1.591,0.297,0,0,0,0,10,1,14.7,7.7,0,14.8372727272727,-0.137272727272727,14.7
700,1.586,0.514,0,0,0,0,10,1,16.5,9.5,1.8,14.8372727272727,1.66272727272727,14.7
700,1.532,1.146,0,0,0,0,10,1,23.705,16.705,9.005,14.8372727272727,8.86772727272727,14.7
700,1.563,1.284,0,0,0,0,10,1,19.805,12.805,5.105,14.8372727272727,4.96772727272727,14.7
700,1.455,2.096,0,0,0,0,10,1,12.7,5.7,-2,14.8372727272727,-2.13727272727273,14.7
700,1.418,2.756,0,0,0,0,10,1,13.2,6.2,-1.5,14.8372727272727,-1.63727272727273,14.7
700,1.383,3.411,0,0,0,0,10,1,10.2,3.2,-4.5,14.8372727272727,-4.63727272727273,14.7
700,1.349,3.417,0,0,0,0,10,1,9.9,2.9,-4.8,14.8372727272727,-4.93727272727273,14.7
700,1.602,3.461,0,0,0,0,10,1,15.6,8.6,0.9,14.8372727272727,0.762727272727274,14.7
700,1.303,3.958,0,0,0,0,10,1,9.5,2.5,-5.2,14.8372727272727,-5.33727272727273,14.7
700,1.57,3.976,0,0,0,0,10,1,17.4,10.4,2.7,14.8372727272727,2.56272727272727,14.7
714,0.753,0.765,0,0,0,0,8,-1,12.7,5.7,0,11.6571428571429,1.04285714285714,12.7
714,1.418,1.665,0,0,0,0,8,-1,13.2,6.2,0.5,11.6571428571429,1.54285714285714,12.7
714,1.433,1.905,0,0,0,0,8,-1,10.2,3.2,-2.5,11.6571428571429,-1.45714285714286,12.7
714,1.526,2.95,0,0,0,0,8,-1,9.9,2.9,-2.8,11.6571428571429,-1.75714285714286,12.7
714,1.22,5.181,0,0,0,0,8,-1,9.5,2.5,-3.2,11.6571428571429,-2.15714285714286,12.7
714,1.609,6.469,0,0,0,0,8,-1,8.7,1.7,-4,11.6571428571429,-2.95714285714286,12.7
714,2.486,7.199,0,0,0,0,8,-1,17.4,10.4,4.7,11.6571428571429,5.74285714285714,12.7
735,2.252,0.912,1,0.912,0,0,10,1,12,5,0,10.9329166666667,1.06708333333333,12
735,1.476,1.182,1,1.182,0,0,10,1,13.4,6.4,1.4,10.9329166666667,2.46708333333333,12
735,2.028,1.351,1,1.351,0,0,10,1,17.4,10.4,5.4,10.9329166666667,6.46708333333333,12
735,1.482,2.351,1,2.351,0,0,10,1,17.1,10.1,5.1,10.9329166666667,6.16708333333333,12
735,1.455,2.739,1,2.739,0,0,10,1,12.2,5.2,0.199999999999999,10.9329166666667,1.26708333333333,12
735,4.304,3.435,1,3.435,0,0,10,1,9.4,2.4,-2.6,10.9329166666667,-1.53291666666667,12
735,1.972,3.927,1,3.927,0,0,10,1,8.6,1.6,-3.4,10.9329166666667,-2.33291666666667,12
735,2.442,5.042,1,5.042,0,0,10,1,8,1,-4,10.9329166666667,-2.93291666666667,12
735,2.583,5.985,1,5.985,0,0,10,1,8.3,1.3,-3.7,10.9329166666667,-2.63291666666667,12
735,2.13,6.762,1,6.762,0,0,10,1,6.795,-0.205,-5.205,10.9329166666667,-4.13791666666667,12
735,2.398,7.532,1,7.532,0,0,10,1,7.3,0.3,-4.7,10.9329166666667,-3.63291666666667,12
735,2.04,8.296,1,8.296,0,0,10,1,10.7,3.7,-1.3,10.9329166666667,-0.232916666666668,12
737,2.128,1.5,1,0,0,0,8,-1,9.4,2.4,0,10.5,-1.1,9.4
737,3.342,2.399,1,0.899,0,0,8,-1,9.7,2.7,0.299999999999999,10.5,-0.8,9.4
737,1.668,3.534,1,2.034,0,0,8,-1,14.8,7.8,5.4,10.5,4.3,9.4
737,2.366,4.284,1,2.784,0,0,8,-1,13.6,6.6,4.2,10.5,3.1,9.4
737,1.947,5.784,1,4.284,0,0,8,-1,7.5,0.5,-1.9,10.5,-3,9.4
737,1.57,6.659,1,5.159,0,0,8,-1,8,1,-1.4,10.5,-2.5,9.4
741,1.59,0.928,0,0,0,0,11,2,23.705,16.705,0,13.163125,10.541875,23.705
741,1.942,2.839,1,1.019,0,0,11,2,12.7,5.7,-11.005,13.163125,-0.463125,23.705
741,1.693,3.839,1,2.019,0,0,11,2,13.2,6.2,-10.505,13.163125,0.0368750000000002,23.705
741,1.955,5.108,1,3.288,0,0,11,2,10.2,3.2,-13.505,13.163125,-2.963125,23.705
741,1.526,6.147,1,4.327,0,0,11,2,9.9,2.9,-13.805,13.163125,-3.263125,23.705
741,1.947,8.028,1,6.208,0,0,11,2,9.5,2.5,-14.205,13.163125,-3.663125,23.705
741,1.719,9.22,1,7.4,0,0,11,2,8.7,1.7,-15.005,13.163125,-4.463125,23.705
741,1.57,9.64,1,7.82,0,0,11,2,17.4,10.4,-6.305,13.163125,4.236875,23.705
767,1.701,0.173,0,0,0,0,9,0,5.595,-1.405,0,9.53166666666667,-3.93666666666667,5.595
767,1.598,0.892,0,0,0,0,9,0,9,2,3.405,9.53166666666667,-0.531666666666666,5.595
767,1.71,1.452,0,0,0,0,9,0,14.1,7.1,8.505,9.53166666666667,4.56833333333333,5.595
767,1.736,1.732,0,0,0,0,9,0,17.8,10.8,12.205,9.53166666666667,8.26833333333333,5.595
767,1.265,2.292,0,0,0,0,9,0,13.9,6.9,8.305,9.53166666666667,4.36833333333333,5.595
767,1.684,2.712,0,0,0,0,9,0,14.2,7.2,8.605,9.53166666666667,4.66833333333333,5.595
767,1.566,3.382,0,0,0,0,9,0,8,1,2.405,9.53166666666667,-1.53166666666667,5.595
767,1.749,4.497,0,0,0,0,9,0,7.1,0.0999999999999996,1.505,9.53166666666667,-2.43166666666667,5.595
767,1.931,5.921,0,0,0,0,9,0,6.9,-0.0999999999999996,1.305,9.53166666666667,-2.63166666666667,5.595
767,1.842,6.767,0,0,0,0,9,0,5.495,-1.505,-0.0999999999999996,9.53166666666667,-4.03666666666667,5.595
767,1.946,7.805,0,0,0,0,9,0,5.595,-1.405,0,9.53166666666667,-3.93666666666667,5.595
767,1.906,8.901,0,0,0,0,9,0,6.695,-0.305,1.1,9.53166666666667,-2.83666666666667,5.595
832,1.845,1.875,0,0,1,0,10,1,12,5,0,8.39666666666667,3.60333333333333,12
832,1.447,4.355,0,0,1,0,10,1,6.495,-0.505,-5.505,8.39666666666667,-1.90166666666667,12
832,1.43,4.77,0,0,1,0,10,1,6.695,-0.305,-5.305,8.39666666666667,-1.70166666666667,12
871,1.491,0.611,0,0,0,0,8,-1,13.5,6.5,0,8.22055555555556,5.27944444444444,13.5
871,1.544,1.164,0,0,0,0,8,-1,12.1,5.1,-1.4,8.22055555555556,3.87944444444444,13.5
871,1.412,2.222,0,0,0,0,8,-1,9.9,2.9,-3.6,8.22055555555556,1.67944444444444,13.5
871,2.195,3.154,0,0,0,0,8,-1,8.1,1.1,-5.4,8.22055555555556,-0.120555555555557,13.5
871,1.95,4.634,0,0,0,0,8,-1,8,1,-5.5,8.22055555555556,-0.220555555555556,13.5
871,2.032,5.634,0,0,0,0,8,-1,8.1,1.1,-5.4,8.22055555555556,-0.120555555555557,13.5
871,1.842,6.865,0,0,0,0,8,-1,3.395,-3.605,-10.105,8.22055555555556,-4.82555555555556,13.5
871,2.65,7.615,0,0,0,0,8,-1,4.395,-2.605,-9.105,8.22055555555556,-3.82555555555556,13.5
871,2.445,8.865,0,0,0,0,8,-1,6.495,-0.505,-7.005,8.22055555555556,-1.72555555555556,13.5
911,2.512,1.669,1,1.669,1,0,11,2,9.9,2.9,0,9.9,0,9.9
1027,1.308,0.986,0,0,1,0,9,0,7.4,0.4,0,6.72642857142857,0.673571428571429,7.4
1027,0.837,1.586,0,0,1,0,9,0,7.3,0.3,-0.100000000000001,6.72642857142857,0.573571428571428,7.4
1027,1.318,2.682,0,0,1,0,9,0,7.4,0.4,0,6.72642857142857,0.673571428571429,7.4
1027,1.993,3.912,0,0,1,0,9,0,6.295,-0.705,-1.105,6.72642857142857,-0.431428571428571,7.4
1027,2.22,4.855,0,0,1,0,9,0,5.895,-1.105,-1.505,6.72642857142857,-0.831428571428572,7.4
1027,1.816,5.815,0,0,1,0,9,0,5.895,-1.105,-1.505,6.72642857142857,-0.831428571428572,7.4
1027,1.464,6.423,0,0,1,0,9,0,6.9,-0.0999999999999996,-0.5,6.72642857142857,0.173571428571429,7.4
1028,0.872,0.004,0,0,1,0,8,-1,9.3,2.3,0,7.21285714285714,2.08714285714286,9.3
1028,0.903,0.035,0,0,1,0,8,-1,7.4,0.4,-1.9,7.21285714285714,0.187142857142858,9.3
1028,1.389,0.515,0,0,1,0,8,-1,7.3,0.3,-2,7.21285714285714,0.0871428571428572,9.3
1028,2.324,1.483,0,0,1,0,8,-1,7.4,0.4,-1.9,7.21285714285714,0.187142857142858,9.3
1028,1.484,2.141,0,0,1,0,8,-1,6.295,-0.705,-3.005,7.21285714285714,-0.917857142857143,9.3
1028,1.705,3.161,0,0,1,0,8,-1,5.895,-1.105,-3.405,7.21285714285714,-1.31785714285714,9.3
1028,2.343,4.103,0,0,1,0,8,-1,6.9,-0.0999999999999996,-2.4,7.21285714285714,-0.312857142857142,9.3
1032,1.65,0.808,0,0,1,0,8,-1,9.3,2.3,0,9.3,0,9.3
1042,1.935,0.535,1,0.535,0,0,9,0,5.295,-1.705,0,5.59571428571429,-0.300714285714286,5.295
1042,1.576,1.09,1,1.09,0,0,9,0,6.495,-0.505,1.2,5.59571428571429,0.899285714285714,5.295
1042,2.402,1.418,1,1.418,0,0,9,0,7.2,0.2,1.905,5.59571428571429,1.60428571428571,5.295
1042,2.081,2.038,1,2.038,0,0,9,0,5.295,-1.705,0,5.59571428571429,-0.300714285714286,5.295
1042,1.528,2.848,1,2.848,0,0,9,0,5.495,-1.505,0.2,5.59571428571429,-0.100714285714286,5.295
1042,1.633,4.348,1,4.348,0,0,9,0,4.695,-2.305,-0.6,5.59571428571429,-0.900714285714286,5.295
1042,1.801,4.668,1,4.668,0,0,9,0,4.695,-2.305,-0.6,5.59571428571429,-0.900714285714286,5.295
1043,1.506,1.094,1,0.946,0,0,9,0,7.2,0.2,0,5.220625,1.979375,7.2
1043,1.499,1.797,1,1.649,0,0,9,0,5.795,-1.205,-1.405,5.220625,0.574375,7.2
1043,1.714,2.106,1,1.958,0,0,9,0,5.295,-1.705,-1.905,5.220625,0.0743749999999999,7.2
1043,1.789,2.736,1,2.588,0,0,9,0,5.495,-1.505,-1.705,5.220625,0.274375,7.2
1043,1.994,4.123,1,3.975,0,0,9,0,4.695,-2.305,-2.505,5.220625,-0.525625,7.2
1043,0.811,4.796,1,4.648,0,0,9,0,4.195,-2.805,-3.005,5.220625,-1.025625,7.2
1043,1.658,5.671,1,5.523,0,0,9,0,4.395,-2.605,-2.805,5.220625,-0.825625,7.2
1043,2.04,6.71,1,6.562,0,0,9,0,4.695,-2.305,-2.505,5.220625,-0.525625,7.2
1089,1.846,0.58,0,0,0,0,8,-1,5.695,-1.305,0,7.34272727272727,-1.64772727272727,5.695
1089,1.666,1.522,0,0,0,0,8,-1,8.2,1.2,2.505,7.34272727272727,0.857272727272727,5.695
1089,1.474,2.332,0,0,0,0,8,-1,9.8,2.8,4.105,7.34272727272727,2.45727272727273,5.695
1089,1.668,3.187,0,0,0,0,8,-1,10.9,3.9,5.205,7.34272727272727,3.55727272727273,5.695
1089,1.568,3.789,0,0,0,0,8,-1,6.795,-0.205,1.1,7.34272727272727,-0.547727272727273,5.695
1089,1.656,4.796,0,0,0,0,8,-1,7.5,0.5,1.805,7.34272727272727,0.157272727272727,5.695
1089,1.383,6.085,0,0,0,0,8,-1,6.795,-0.205,1.1,7.34272727272727,-0.547727272727273,5.695
1089,1.845,6.912,0,0,0,0,8,-1,6.595,-0.405,0.9,7.34272727272727,-0.747727272727273,5.695
1089,2.177,8.392,0,0,0,0,8,-1,4.895,-2.105,-0.8,7.34272727272727,-2.44772727272727,5.695
1089,1.558,10.051,0,0,0,0,8,-1,5.995,-1.005,0.3,7.34272727272727,-1.34772727272727,5.695
1089,1.674,11.143,0,0,0,0,8,-1,7.6,0.6,1.905,7.34272727272727,0.257272727272727,5.695
1134,1.722,0.918,0,0,0,0,9,0,11,4,0,6.0765,4.9235,11
1134,1.593,1.408,0,0,0,0,9,0,9.8,2.8,-1.2,6.0765,3.7235,11
1134,1.473,2.268,0,0,0,0,9,0,6.495,-0.505,-4.505,6.0765,0.4185,11
1134,1.531,3.048,0,0,0,0,9,0,4.595,-2.405,-6.405,6.0765,-1.4815,11
1134,1.383,3.792,0,0,0,0,9,0,4.595,-2.405,-6.405,6.0765,-1.4815,11
1134,1.462,4.237,0,0,0,0,9,0,4.095,-2.905,-6.905,6.0765,-1.9815,11
1134,1.97,5.64,0,0,0,0,9,0,3.995,-3.005,-7.005,6.0765,-2.0815,11
1134,1.985,6.544,0,0,0,0,9,0,4.495,-2.505,-6.505,6.0765,-1.5815,11
1134,2.303,7.833,0,0,0,0,9,0,4.595,-2.405,-6.405,6.0765,-1.4815,11
1134,2.358,8.64,0,0,0,0,9,0,7.1,0.0999999999999996,-3.9,6.0765,1.0235,11
1150,1.308,3.096,0,0,1,0,8,-1,7.6,0.6,0,6.08,1.52,7.6
1150,1.769,3.916,0,0,1,0,8,-1,4.695,-2.305,-2.905,6.08,-1.385,7.6
1150,2.049,4.974,0,0,1,0,8,-1,4.895,-2.105,-2.705,6.08,-1.185,7.6
1150,1.803,6.474,0,0,1,0,8,-1,4.995,-2.005,-2.605,6.08,-1.085,7.6
1150,1.842,7.128,0,0,1,0,8,-1,5.795,-1.205,-1.805,6.08,-0.285,7.6
1150,1.906,8.967,0,0,1,0,8,-1,8.5,1.5,0.9,6.08,2.42,7.6
1153,1.381,0.364,0,0,1,0,10,1,9.8,2.8,0,7.54833333333333,2.25166666666667,9.8
1153,1.568,0.396,0,0,1,0,10,1,6.495,-0.505,-3.305,7.54833333333333,-1.05333333333333,9.8
1153,1.298,0.466,0,0,1,0,10,1,7.6,0.6,-2.2,7.54833333333333,0.0516666666666659,9.8
1153,1.566,0.911,0,0,1,0,10,1,7,0,-2.8,7.54833333333333,-0.548333333333334,9.8
1153,3.302,1.163,0,0,1,0,10,1,5.895,-1.105,-3.905,7.54833333333333,-1.65333333333333,9.8
1153,1.531,1.773,0,0,1,0,10,1,8.5,1.5,-1.3,7.54833333333333,0.951666666666666,9.8
1204,1.81,0.455,0,0,0,0,8,-1,3.695,-3.305,0,4.41846153846154,-0.723461538461538,3.695
1204,1.988,1.279,0,0,0,0,8,-1,3.995,-3.005,0.3,4.41846153846154,-0.423461538461538,3.695
1204,2.082,2.241,0,0,0,0,8,-1,5.695,-1.305,2,4.41846153846154,1.27653846153846,3.695
1204,2.299,3.221,0,0,0,0,8,-1,6.595,-0.405,2.9,4.41846153846154,2.17653846153846,3.695
