"ID","LASTPD","FEMALE","CENSOR","ONE","HS11","HS12","COLL1","COLL2","COLL3","FHS11","FHS12","FCOLL1","FCOLL2","FCOLL3","PERIOD","EVENT","LTIME","FLTIME"
206311,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
206312,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
206313,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
206313,2,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
206315,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
206315,2,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
206316,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
206316,2,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
206317,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
206317,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
206317,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
206318,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
206318,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
206318,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
206319,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
206319,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
206323,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
206323,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
206323,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
206325,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
206327,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
206327,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
206329,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
206330,4,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
206330,4,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
206330,4,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
206330,4,1,0,1,0,0,0,1,0,0,0,0,1,0,4,1,3,3
206331,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
206332,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
206332,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
206333,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
206333,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
206333,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
206334,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
206336,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
206339,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
206339,2,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
206341,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
206341,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
206343,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
206346,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
206346,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
206347,4,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
206347,4,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
206347,4,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
206347,4,1,0,1,0,0,0,1,0,0,0,0,1,0,4,1,3,3
206351,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
206351,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
206352,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
206353,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
206353,2,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
206357,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
206358,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
206360,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
206360,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
206360,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
206361,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
206363,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
206364,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
206368,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
206369,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
206369,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
208301,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
208301,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
208302,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
208302,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
208303,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
208304,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
208305,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
208305,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
208305,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
208306,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
208306,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
208307,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
208307,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
208307,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,0
208308,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
208308,3,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
208308,3,1,0,1,0,0,1,0,0,0,0,1,0,0,3,1,2,2
208310,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
208310,5,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
208310,5,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
208310,5,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
208310,5,0,0,1,0,0,0,0,1,0,0,0,0,0,5,1,4,0
208311,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
208311,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
208312,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
208312,5,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
208312,5,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
208312,5,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
208312,5,0,0,1,0,0,0,0,1,0,0,0,0,0,5,1,4,0
208313,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
208313,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
208313,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
208314,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
208314,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
208316,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
208316,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
208317,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
208318,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
208318,2,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
208319,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
208319,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
208320,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
208321,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
208321,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
208323,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
208324,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
208324,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
208327,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
208327,2,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
208329,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
208329,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
208331,5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
208331,5,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
208331,5,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
208331,5,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
208331,5,0,1,1,0,0,0,0,1,0,0,0,0,0,5,0,4,0
208333,5,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
208333,5,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
208333,5,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
208333,5,1,0,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
208333,5,1,0,1,0,0,0,0,1,0,0,0,0,1,5,1,4,4
208334,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
208334,2,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
208335,5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
208335,5,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
208335,5,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
208335,5,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
208335,5,0,1,1,0,0,0,0,1,0,0,0,0,0,5,0,4,0
208336,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
208336,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
208337,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
208337,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
208338,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
208338,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
208339,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
208339,5,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
208339,5,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
208339,5,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
208339,5,0,0,1,0,0,0,0,1,0,0,0,0,0,5,1,4,0
208340,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
208340,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
208340,4,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
208340,4,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,3,0
208341,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
208341,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
208342,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
208343,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
208343,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
208343,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
208345,5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
208345,5,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
208345,5,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
208345,5,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
208345,5,0,1,1,0,0,0,0,1,0,0,0,0,0,5,0,4,0
208346,4,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
208346,4,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
208346,4,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
208346,4,1,0,1,0,0,0,1,0,0,0,0,1,0,4,1,3,3
208348,5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
208348,5,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
208348,5,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
208348,5,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
208348,5,0,1,1,0,0,0,0,1,0,0,0,0,0,5,0,4,0
208349,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
208349,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
208349,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
208354,5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
208354,5,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
208354,5,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
208354,5,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
208354,5,0,1,1,0,0,0,0,1,0,0,0,0,0,5,0,4,0
208356,4,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
208356,4,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
208356,4,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
208356,4,1,0,1,0,0,0,1,0,0,0,0,1,0,4,1,3,3
208358,5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
208358,5,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
208358,5,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
208358,5,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
208358,5,0,1,1,0,0,0,0,1,0,0,0,0,0,5,0,4,0
208361,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
208361,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
209303,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
209303,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
209306,5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
209306,5,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
209306,5,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
209306,5,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
209306,5,0,1,1,0,0,0,0,1,0,0,0,0,0,5,0,4,0
209312,4,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
209312,4,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
209312,4,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
209312,4,1,0,1,0,0,0,1,0,0,0,0,1,0,4,1,3,3
209315,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
209315,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
209315,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
209318,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
209321,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
209321,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
209321,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,0
209323,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
209323,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
209326,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
209326,3,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
209326,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
209327,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
209328,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
209331,5,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
209331,5,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
209331,5,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
209331,5,1,0,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
209331,5,1,0,1,0,0,0,0,1,0,0,0,0,1,5,1,4,4
209332,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
209332,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
209339,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
209343,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
209343,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
209344,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
209345,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
209345,2,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
209346,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
209346,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
209346,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,0
209347,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
209347,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
209347,4,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
209347,4,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,3,0
209350,5,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
209350,5,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
209350,5,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
209350,5,1,0,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
209350,5,1,0,1,0,0,0,0,1,0,0,0,0,1,5,1,4,4
209357,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
209357,4,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
209357,4,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
209357,4,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
209364,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
210301,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
210304,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
210306,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
210307,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
210309,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
210309,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
210309,4,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
210309,4,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,3,0
210313,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
210322,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
210323,4,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
210323,4,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
210323,4,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
210323,4,1,0,1,0,0,0,1,0,0,0,0,1,0,4,1,3,3
210325,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
210329,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
210329,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
210333,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
210339,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
210339,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
210339,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
210346,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
210347,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
210347,2,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
210354,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
210358,5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
210358,5,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
210358,5,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
210358,5,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
210358,5,0,1,1,0,0,0,0,1,0,0,0,0,0,5,0,4,0
210360,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
210360,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
210360,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
210361,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
210361,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
210362,4,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
210362,4,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
210362,4,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
210362,4,1,0,1,0,0,0,1,0,0,0,0,1,0,4,1,3,3
210367,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
210367,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
210371,5,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
210371,5,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
210371,5,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
210371,5,1,0,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
210371,5,1,0,1,0,0,0,0,1,0,0,0,0,1,5,1,4,4
210378,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
210378,2,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
210383,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
210383,2,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1
210397,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
210399,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
210399,2,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
210400,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
210407,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
210407,2,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
210408,5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
210408,5,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
210408,5,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
210408,5,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
210408,5,0,1,1,0,0,0,0,1,0,0,0,0,0,5,0,4,0
211303,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
211309,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
211327,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
211327,3,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
211327,3,1,0,1,0,0,1,0,0,0,0,1,0,0,3,1,2,2
211336,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
211336,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
211336,4,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
211336,4,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,3,0
211351,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
211351,3,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
211351,3,1,0,1,0,0,1,0,0,0,0,1,0,0,3,1,2,2
211354,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
211354,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
211357,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
211367,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
211367,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
211367,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
211368,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
211368,2,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
211377,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
211377,3,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
211377,3,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
211380,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
211380,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
211386,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
212302,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
212309,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
212314,5,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
212314,5,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
212314,5,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
212314,5,1,1,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
212314,5,1,1,1,0,0,0,0,1,0,0,0,0,1,5,0,4,4
212332,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
212336,5,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
212336,5,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
212336,5,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
212336,5,1,0,1,0,0,0,1,0,0,0,0,1,0,4,0,3,3
212336,5,1,0,1,0,0,0,0,1,0,0,0,0,1,5,1,4,4
212337,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
212337,5,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
212337,5,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
212337,5,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,3,0
212337,5,0,0,1,0,0,0,0,1,0,0,0,0,0,5,1,4,0
212345,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
212349,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
212352,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
212355,4,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
212355,4,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,1
212355,4,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,2,2
212355,4,1,0,1,0,0,0,1,0,0,0,0,1,0,4,1,3,3
212360,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
212360,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
212360,4,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,2,0
212360,4,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,3,0
212366,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
